InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription,TotalPrice,Year,Month,MonthYear,YearQuarter,Time,Hour,Minute,Weekday,TimeOfDay,MissingCustomerID,MissingDescription,IsValidSale,IsValidReturn
C569851,22605,WOODEN CROQUET GARDEN SET,-1,2011-10-06 14:02:00,12.75,17511,United Kingdom,WOODEN CROQUET GARDEN SET,-12.75,2011,10,2011-10,2011Q4,14:02:00,14,2,Thursday,Afternoon,False,False,False,True
C569891,84609,TALL ROCOCO CANDLE HOLDER,-2,2011-10-06 15:46:00,8.5,13924,United Kingdom,TALL ROCOCO CANDLE HOLDER,-17.0,2011,10,2011-10,2011Q4,15:46:00,15,46,Thursday,Afternoon,False,False,False,True
C569891,23407,SET OF 2 TRAYS HOME SWEET HOME,-2,2011-10-06 15:46:00,9.95,13924,United Kingdom,SET OF 2 TRAYS HOME SWEET HOME,-19.9,2011,10,2011-10,2011Q4,15:46:00,15,46,Thursday,Afternoon,False,False,False,True
C569891,23263,SET OF 3 WOODEN HEART DECORATIONS,-1,2011-10-06 15:46:00,1.25,13924,United Kingdom,SET OF 3 WOODEN HEART DECORATIONS,-1.25,2011,10,2011-10,2011Q4,15:46:00,15,46,Thursday,Afternoon,False,False,False,True
C569891,23165,LARGE CERAMIC TOP STORAGE JAR,-2,2011-10-06 15:46:00,1.65,13924,United Kingdom,LARGE CERAMIC TOP STORAGE JAR,-3.3,2011,10,2011-10,2011Q4,15:46:00,15,46,Thursday,Afternoon,False,False,False,True
C569891,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-10-06 15:46:00,4.95,13924,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,-9.9,2011,10,2011-10,2011Q4,15:46:00,15,46,Thursday,Afternoon,False,False,False,True
C569891,22588,CARD HOLDER GINGHAM HEART,-1,2011-10-06 15:46:00,2.89,13924,United Kingdom,CARD HOLDER GINGHAM HEART,-2.89,2011,10,2011-10,2011Q4,15:46:00,15,46,Thursday,Afternoon,False,False,False,True
C569891,22294,HEART FILIGREE DOVE  SMALL,-8,2011-10-06 15:46:00,1.25,13924,United Kingdom,HEART FILIGREE DOVE  SMALL,-10.0,2011,10,2011-10,2011Q4,15:46:00,15,46,Thursday,Afternoon,False,False,False,True
C569891,21722,SWEET PUDDING STICKER SHEET,-1,2011-10-06 15:46:00,0.85,13924,United Kingdom,SWEET PUDDING STICKER SHEET,-0.85,2011,10,2011-10,2011Q4,15:46:00,15,46,Thursday,Afternoon,False,False,False,True
C569902,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-1,2011-10-06 16:20:00,7.9,13647,United Kingdom,LARGE ANTIQUE WHITE PHOTO FRAME,-7.9,2011,10,2011-10,2011Q4,16:20:00,16,20,Thursday,Afternoon,False,False,False,True
C569908,23322,LARGE WHITE HEART OF WICKER,-2,2011-10-06 16:41:00,2.95,16782,United Kingdom,LARGE WHITE HEART OF WICKER,-5.9,2011,10,2011-10,2011Q4,16:41:00,16,41,Thursday,Afternoon,False,False,False,True
C569909,22891,TEA FOR ONE POLKADOT,-1,2011-10-06 16:43:00,4.25,17611,United Kingdom,TEA FOR ONE POLKADOT,-4.25,2011,10,2011-10,2011Q4,16:43:00,16,43,Thursday,Afternoon,False,False,False,True
C569909,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2011-10-06 16:43:00,8.5,17611,United Kingdom,FAMILY ALBUM WHITE PICTURE FRAME,-8.5,2011,10,2011-10,2011Q4,16:43:00,16,43,Thursday,Afternoon,False,False,False,True
C569911,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-10-06 16:47:00,2.89,16653,United Kingdom,STORAGE TIN VINTAGE DOILY ,-2.89,2011,10,2011-10,2011Q4,16:47:00,16,47,Thursday,Afternoon,False,False,False,True
C569911,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-10-06 16:47:00,4.95,16653,United Kingdom,SET OF 3 REGENCY CAKE TINS,-9.9,2011,10,2011-10,2011Q4,16:47:00,16,47,Thursday,Afternoon,False,False,False,True
C569911,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-10-06 16:47:00,4.95,16653,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,-14.850000000000001,2011,10,2011-10,2011Q4,16:47:00,16,47,Thursday,Afternoon,False,False,False,True
C569911,23079,TOADSTOOL BEDSIDE LIGHT ,-1,2011-10-06 16:47:00,8.95,16653,United Kingdom,TOADSTOOL BEDSIDE LIGHT ,-8.95,2011,10,2011-10,2011Q4,16:47:00,16,47,Thursday,Afternoon,False,False,False,True
C569911,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-10-06 16:47:00,2.95,16653,United Kingdom,ROSES REGENCY TEACUP AND SAUCER ,-2.95,2011,10,2011-10,2011Q4,16:47:00,16,47,Thursday,Afternoon,False,False,False,True
C569911,21534,DAIRY MAID LARGE MILK JUG,-1,2011-10-06 16:47:00,4.95,16653,United Kingdom,DAIRY MAID LARGE MILK JUG,-4.95,2011,10,2011-10,2011Q4,16:47:00,16,47,Thursday,Afternoon,False,False,False,True
C569911,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,2011-10-06 16:47:00,1.25,16653,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,-1.25,2011,10,2011-10,2011Q4,16:47:00,16,47,Thursday,Afternoon,False,False,False,True
C569913,22784,LANTERN CREAM GAZEBO ,-1,2011-10-06 16:50:00,4.95,14217,United Kingdom,LANTERN CREAM GAZEBO ,-4.95,2011,10,2011-10,2011Q4,16:50:00,16,50,Thursday,Afternoon,False,False,False,True
C569916,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-8,2011-10-06 17:00:00,1.25,13777,United Kingdom,CERAMIC STRAWBERRY CAKE MONEY BANK,-10.0,2011,10,2011-10,2011Q4,17:00:00,17,0,Thursday,Afternoon,False,False,False,True
C569922,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-10-06 17:38:00,3.75,16842,United Kingdom,ALARM CLOCK BAKELIKE PINK,-3.75,2011,10,2011-10,2011Q4,17:38:00,17,38,Thursday,Afternoon,False,False,False,True
C569938,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-10-06 17:55:00,3.75,14211,United Kingdom,ALARM CLOCK BAKELIKE GREEN,-3.75,2011,10,2011-10,2011Q4,17:55:00,17,55,Thursday,Afternoon,False,False,False,True
C569939,22784,LANTERN CREAM GAZEBO ,-1,2011-10-06 17:57:00,4.95,14883,United Kingdom,LANTERN CREAM GAZEBO ,-4.95,2011,10,2011-10,2011Q4,17:57:00,17,57,Thursday,Afternoon,False,False,False,True
C569940,23084,RABBIT NIGHT LIGHT,-4,2011-10-06 18:00:00,1.79,15611,United Kingdom,RABBIT NIGHT LIGHT,-7.16,2011,10,2011-10,2011Q4,18:00:00,18,0,Thursday,Afternoon,False,False,False,True
C569941,23412,HEART MIRROR ANTIQUE WHITE,-2,2011-10-06 18:06:00,7.5,16909,United Kingdom,HEART MIRROR ANTIQUE WHITE,-15.0,2011,10,2011-10,2011Q4,18:06:00,18,6,Thursday,Afternoon,False,False,False,True
C569942,22842,BISCUIT TIN VINTAGE RED,-2,2011-10-06 18:08:00,6.75,14907,United Kingdom,BISCUIT TIN VINTAGE RED,-13.5,2011,10,2011-10,2011Q4,18:08:00,18,8,Thursday,Afternoon,False,False,False,True
C569944,23425,STORAGE TIN HOME SWEET HOME,-2,2011-10-06 18:12:00,2.49,17405,United Kingdom,STORAGE TIN HOME SWEET HOME,-4.98,2011,10,2011-10,2011Q4,18:12:00,18,12,Thursday,Afternoon,False,False,False,True
C569944,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-10-06 18:12:00,4.95,17405,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,-4.95,2011,10,2011-10,2011Q4,18:12:00,18,12,Thursday,Afternoon,False,False,False,True
C569944,22364,GLASS JAR DIGESTIVE BISCUITS,-1,2011-10-06 18:12:00,2.95,17405,United Kingdom,GLASS JAR DIGESTIVE BISCUITS,-2.95,2011,10,2011-10,2011Q4,18:12:00,18,12,Thursday,Afternoon,False,False,False,True
C569944,22362,GLASS JAR PEACOCK BATH SALTS,-3,2011-10-06 18:12:00,2.95,17405,United Kingdom,GLASS JAR PEACOCK BATH SALTS,-8.850000000000001,2011,10,2011-10,2011Q4,18:12:00,18,12,Thursday,Afternoon,False,False,False,True
C569944,22357,KINGS CHOICE BISCUIT TIN,-2,2011-10-06 18:12:00,4.25,17405,United Kingdom,KINGS CHOICE BISCUIT TIN,-8.5,2011,10,2011-10,2011Q4,18:12:00,18,12,Thursday,Afternoon,False,False,False,True
C569945,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-10-06 18:14:00,4.95,14141,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,-9.9,2011,10,2011-10,2011Q4,18:14:00,18,14,Thursday,Afternoon,False,False,False,True
C569945,21875,KINGS CHOICE MUG,-1,2011-10-06 18:14:00,1.25,14141,United Kingdom,KINGS CHOICE MUG,-1.25,2011,10,2011-10,2011Q4,18:14:00,18,14,Thursday,Afternoon,False,False,False,True
C569946,22487,WHITE WOOD GARDEN PLANT LADDER,-4,2011-10-06 18:16:00,8.5,16462,United Kingdom,WHITE WOOD GARDEN PLANT LADDER,-34.0,2011,10,2011-10,2011Q4,18:16:00,18,16,Thursday,Afternoon,False,False,False,True
C569949,22960,JAM MAKING SET WITH JARS,-1,2011-10-06 18:27:00,4.25,12584,Italy,JAM MAKING SET WITH JARS,-4.25,2011,10,2011-10,2011Q4,18:27:00,18,27,Thursday,Afternoon,False,False,False,True
C569949,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2011-10-06 18:27:00,6.35,12584,Italy,VINTAGE CREAM CAT FOOD CONTAINER,-6.35,2011,10,2011-10,2011Q4,18:27:00,18,27,Thursday,Afternoon,False,False,False,True
C569949,22844,VINTAGE CREAM DOG FOOD CONTAINER,-2,2011-10-06 18:27:00,8.5,12584,Italy,VINTAGE CREAM DOG FOOD CONTAINER,-17.0,2011,10,2011-10,2011Q4,18:27:00,18,27,Thursday,Afternoon,False,False,False,True
C569949,22804,CANDLEHOLDER PINK HANGING HEART,-2,2011-10-06 18:27:00,2.95,12584,Italy,CANDLEHOLDER PINK HANGING HEART,-5.9,2011,10,2011-10,2011Q4,18:27:00,18,27,Thursday,Afternoon,False,False,False,True
C569949,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-10-06 18:27:00,4.95,12584,Italy,SET OF 3 CAKE TINS PANTRY DESIGN ,-4.95,2011,10,2011-10,2011Q4,18:27:00,18,27,Thursday,Afternoon,False,False,False,True
C569950,22470,HEART OF WICKER LARGE,-1,2011-10-06 18:28:00,2.95,13499,United Kingdom,HEART OF WICKER LARGE,-2.95,2011,10,2011-10,2011Q4,18:28:00,18,28,Thursday,Afternoon,False,False,False,True
C569951,23002,TRAVEL CARD WALLET SKULLS,-18,2011-10-06 18:29:00,0.42,16394,United Kingdom,TRAVEL CARD WALLET SKULLS,-7.56,2011,10,2011-10,2011Q4,18:29:00,18,29,Thursday,Afternoon,False,False,False,True
C569951,23000,TRAVEL CARD WALLET TRANSPORT,-2,2011-10-06 18:29:00,0.42,16394,United Kingdom,TRAVEL CARD WALLET TRANSPORT,-0.84,2011,10,2011-10,2011Q4,18:29:00,18,29,Thursday,Afternoon,False,False,False,True
C569952,23203,JUMBO BAG VINTAGE DOILY ,-2,2011-10-06 18:30:00,2.08,16160,United Kingdom,JUMBO BAG VINTAGE DOILY ,-4.16,2011,10,2011-10,2011Q4,18:30:00,18,30,Thursday,Afternoon,False,False,False,True
C569953,21925,UNION STRIPE CUSHION COVER ,-2,2011-10-06 18:31:00,1.25,15841,United Kingdom,UNION STRIPE CUSHION COVER ,-2.5,2011,10,2011-10,2011Q4,18:31:00,18,31,Thursday,Afternoon,False,False,False,True
C569953,21926,RED/CREAM STRIPE CUSHION COVER ,-2,2011-10-06 18:31:00,1.25,15841,United Kingdom,RED/CREAM STRIPE CUSHION COVER ,-2.5,2011,10,2011-10,2011Q4,18:31:00,18,31,Thursday,Afternoon,False,False,False,True
C569954,47594A,CAROUSEL DESIGN WASHBAG,-1,2011-10-06 18:34:00,1.95,14792,United Kingdom,CAROUSEL DESIGN WASHBAG,-1.95,2011,10,2011-10,2011Q4,18:34:00,18,34,Thursday,Afternoon,False,False,False,True
C569954,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2011-10-06 18:34:00,4.25,14792,United Kingdom,AIRLINE BAG VINTAGE TOKYO 78,-4.25,2011,10,2011-10,2011Q4,18:34:00,18,34,Thursday,Afternoon,False,False,False,True
C569955,23110,PARISIENNE KEY CABINET ,-2,2011-10-06 18:35:00,5.75,17644,United Kingdom,PARISIENNE KEY CABINET ,-11.5,2011,10,2011-10,2011Q4,18:35:00,18,35,Thursday,Afternoon,False,False,False,True
C569955,23322,LARGE WHITE HEART OF WICKER,-2,2011-10-06 18:35:00,2.95,17644,United Kingdom,LARGE WHITE HEART OF WICKER,-5.9,2011,10,2011-10,2011Q4,18:35:00,18,35,Thursday,Afternoon,False,False,False,True
C569956,82482,WOODEN PICTURE FRAME WHITE FINISH,-6,2011-10-06 18:36:00,2.95,14944,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,-17.700000000000003,2011,10,2011-10,2011Q4,18:36:00,18,36,Thursday,Afternoon,False,False,False,True
C569957,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,2011-10-06 18:37:00,2.95,15745,United Kingdom,RECIPE BOX PANTRY YELLOW DESIGN,-8.850000000000001,2011,10,2011-10,2011Q4,18:37:00,18,37,Thursday,Afternoon,False,False,False,True
C569958,23292,SPACEBOY CHILDRENS CUP,-8,2011-10-06 18:38:00,1.25,13266,United Kingdom,SPACEBOY CHILDRENS CUP,-10.0,2011,10,2011-10,2011Q4,18:38:00,18,38,Thursday,Afternoon,False,False,False,True
C569959,23123,COCKTAIL SWORDS 50 PIECES,-3,2011-10-06 18:39:00,0.83,13983,United Kingdom,COCKTAIL SWORDS 50 PIECES,-2.4899999999999998,2011,10,2011-10,2011Q4,18:39:00,18,39,Thursday,Afternoon,False,False,False,True
C569959,23224,CHERUB HEART DECORATION GOLD,-2,2011-10-06 18:39:00,0.83,13983,United Kingdom,CHERUB HEART DECORATION GOLD,-1.66,2011,10,2011-10,2011Q4,18:39:00,18,39,Thursday,Afternoon,False,False,False,True
C569959,23327,HANGING CLEAR MINI BOTTLE,-4,2011-10-06 18:39:00,0.63,13983,United Kingdom,HANGING CLEAR MINI BOTTLE,-2.52,2011,10,2011-10,2011Q4,18:39:00,18,39,Thursday,Afternoon,False,False,False,True
C569959,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-1,2011-10-06 18:39:00,3.75,13983,United Kingdom,SET 6 SCHOOL MILK BOTTLES IN CRATE,-3.75,2011,10,2011-10,2011Q4,18:39:00,18,39,Thursday,Afternoon,False,False,False,True
C569959,22197,POPCORN HOLDER,-3,2011-10-06 18:39:00,0.85,13983,United Kingdom,POPCORN HOLDER,-2.55,2011,10,2011-10,2011Q4,18:39:00,18,39,Thursday,Afternoon,False,False,False,True
C569960,23203,JUMBO BAG VINTAGE DOILY ,-1,2011-10-06 18:40:00,2.08,18172,United Kingdom,JUMBO BAG VINTAGE DOILY ,-2.08,2011,10,2011-10,2011Q4,18:40:00,18,40,Thursday,Afternoon,False,False,False,True
C569960,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-10-06 18:40:00,3.75,18172,United Kingdom,ALARM CLOCK BAKELIKE ORANGE,-3.75,2011,10,2011-10,2011Q4,18:40:00,18,40,Thursday,Afternoon,False,False,False,True
C569961,22960,JAM MAKING SET WITH JARS,-3,2011-10-06 18:44:00,4.25,13704,United Kingdom,JAM MAKING SET WITH JARS,-12.75,2011,10,2011-10,2011Q4,18:44:00,18,44,Thursday,Afternoon,False,False,False,True
C569963,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-3,2011-10-06 18:45:00,8.5,13131,United Kingdom,CHILDS BREAKFAST SET CIRCUS PARADE,-25.5,2011,10,2011-10,2011Q4,18:45:00,18,45,Thursday,Afternoon,False,False,False,True
C569963,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-10-06 18:45:00,8.5,13131,United Kingdom,CHILDS BREAKFAST SET SPACEBOY ,-8.5,2011,10,2011-10,2011Q4,18:45:00,18,45,Thursday,Afternoon,False,False,False,True
C569964,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-1,2011-10-06 18:46:00,1.65,16523,United Kingdom,DRAWER KNOB CRACKLE GLAZE IVORY,-1.65,2011,10,2011-10,2011Q4,18:46:00,18,46,Thursday,Afternoon,False,False,False,True
C569966,22891,TEA FOR ONE POLKADOT,-2,2011-10-06 18:51:00,4.25,13279,United Kingdom,TEA FOR ONE POLKADOT,-8.5,2011,10,2011-10,2011Q4,18:51:00,18,51,Thursday,Afternoon,False,False,False,True
C569966,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-10-06 18:51:00,2.95,13279,United Kingdom,PINK REGENCY TEACUP AND SAUCER,-2.95,2011,10,2011-10,2011Q4,18:51:00,18,51,Thursday,Afternoon,False,False,False,True
C569967,23250,VINTAGE RED TRIM ENAMEL BOWL ,-7,2011-10-06 18:54:00,1.04,17490,United Kingdom,VINTAGE RED TRIM ENAMEL BOWL ,-7.28,2011,10,2011-10,2011Q4,18:54:00,18,54,Thursday,Afternoon,False,False,False,True
C569967,22429,ENAMEL MEASURING JUG CREAM,-1,2011-10-06 18:54:00,4.25,17490,United Kingdom,ENAMEL MEASURING JUG CREAM,-4.25,2011,10,2011-10,2011Q4,18:54:00,18,54,Thursday,Afternoon,False,False,False,True
C569967,23249,VINTAGE RED ENAMEL TRIM PLATE,-8,2011-10-06 18:54:00,1.45,17490,United Kingdom,VINTAGE RED ENAMEL TRIM PLATE,-11.6,2011,10,2011-10,2011Q4,18:54:00,18,54,Thursday,Afternoon,False,False,False,True
C569969,23240,SET OF 4 KNICK KNACK TINS DOILY ,-1,2011-10-06 18:56:00,4.15,17159,United Kingdom,SET OF 4 KNICK KNACK TINS DOILY ,-4.15,2011,10,2011-10,2011Q4,18:56:00,18,56,Thursday,Afternoon,False,False,False,True
C569970,23240,SET OF 4 KNICK KNACK TINS DOILY ,-2,2011-10-06 18:57:00,4.15,13055,United Kingdom,SET OF 4 KNICK KNACK TINS DOILY ,-8.3,2011,10,2011-10,2011Q4,18:57:00,18,57,Thursday,Afternoon,False,False,False,True
C569970,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,2011-10-06 18:57:00,4.15,13055,United Kingdom,SET OF 4 KNICK KNACK TINS POPPIES,-4.15,2011,10,2011-10,2011Q4,18:57:00,18,57,Thursday,Afternoon,False,False,False,True
C569971,23247,BISCUIT TIN 50'S CHRISTMAS,-3,2011-10-06 19:20:00,2.89,16875,United Kingdom,BISCUIT TIN 50'S CHRISTMAS,-8.67,2011,10,2011-10,2011Q4,19:20:00,19,20,Thursday,Evening,False,False,False,True
C569971,23301,GARDENERS KNEELING PAD KEEP CALM ,-2,2011-10-06 19:20:00,1.65,16875,United Kingdom,GARDENERS KNEELING PAD KEEP CALM ,-3.3,2011,10,2011-10,2011Q4,19:20:00,19,20,Thursday,Evening,False,False,False,True
C569971,23000,TRAVEL CARD WALLET TRANSPORT,-2,2011-10-06 19:20:00,0.42,16875,United Kingdom,TRAVEL CARD WALLET TRANSPORT,-0.84,2011,10,2011-10,2011Q4,19:20:00,19,20,Thursday,Evening,False,False,False,True
C569972,23111,PARISIENNE SEWING BOX,-1,2011-10-06 19:21:00,12.5,13317,United Kingdom,PARISIENNE SEWING BOX,-12.5,2011,10,2011-10,2011Q4,19:21:00,19,21,Thursday,Evening,False,False,False,True
C569973,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-3,2011-10-06 19:23:00,2.95,12703,Germany,ROUND SNACK BOXES SET OF 4 FRUITS ,-8.850000000000001,2011,10,2011-10,2011Q4,19:23:00,19,23,Thursday,Evening,False,False,False,True
C569974,23241,TREASURE TIN GYMKHANA DESIGN,-2,2011-10-06 19:24:00,2.08,14092,United Kingdom,TREASURE TIN GYMKHANA DESIGN,-4.16,2011,10,2011-10,2011Q4,19:24:00,19,24,Thursday,Evening,False,False,False,True
C569975,23118,PARISIENNE JEWELLERY DRAWER ,-1,2011-10-06 19:25:00,7.5,14333,United Kingdom,PARISIENNE JEWELLERY DRAWER ,-7.5,2011,10,2011-10,2011Q4,19:25:00,19,25,Thursday,Evening,False,False,False,True
C569975,23111,PARISIENNE SEWING BOX,-1,2011-10-06 19:25:00,12.5,14333,United Kingdom,PARISIENNE SEWING BOX,-12.5,2011,10,2011-10,2011Q4,19:25:00,19,25,Thursday,Evening,False,False,False,True
C569975,23071,MARIE ANTOINETTE TRINKET BOX GOLD,-3,2011-10-06 19:25:00,12.5,14333,United Kingdom,MARIE ANTOINETTE TRINKET BOX GOLD,-37.5,2011,10,2011-10,2011Q4,19:25:00,19,25,Thursday,Evening,False,False,False,True
C569975,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-1,2011-10-06 19:25:00,6.25,14333,United Kingdom,FLOWERS CHANDELIER T-LIGHT HOLDER,-6.25,2011,10,2011-10,2011Q4,19:25:00,19,25,Thursday,Evening,False,False,False,True
C569976,84949,SILVER HANGING T-LIGHT HOLDER,-3,2011-10-06 19:26:00,1.65,16747,United Kingdom,SILVER HANGING T-LIGHT HOLDER,-4.949999999999999,2011,10,2011-10,2011Q4,19:26:00,19,26,Thursday,Evening,False,False,False,True
C569976,22963,JAM JAR WITH GREEN LID,-1,2011-10-06 19:26:00,0.85,16747,United Kingdom,JAM JAR WITH GREEN LID,-0.85,2011,10,2011-10,2011Q4,19:26:00,19,26,Thursday,Evening,False,False,False,True
C569978,22867,HAND WARMER BIRD DESIGN,-12,2011-10-06 19:27:00,2.1,13988,United Kingdom,HAND WARMER BIRD DESIGN,-25.200000000000003,2011,10,2011-10,2011Q4,19:27:00,19,27,Thursday,Evening,False,False,False,True
C569979,23494,VINTAGE DOILY DELUXE SEWING KIT ,-3,2011-10-06 19:29:00,5.95,17652,United Kingdom,VINTAGE DOILY DELUXE SEWING KIT ,-17.85,2011,10,2011-10,2011Q4,19:29:00,19,29,Thursday,Evening,False,False,False,True
C569980,23089,GLASS BON BON JAR,-3,2011-10-06 19:31:00,1.95,13767,United Kingdom,GLASS BON BON JAR,-5.85,2011,10,2011-10,2011Q4,19:31:00,19,31,Thursday,Evening,False,False,False,True
C569980,23342,MINT DINER WALL CLOCK,-1,2011-10-06 19:31:00,8.5,13767,United Kingdom,MINT DINER WALL CLOCK,-8.5,2011,10,2011-10,2011Q4,19:31:00,19,31,Thursday,Evening,False,False,False,True
C569981,22312,OFFICE MUG WARMER POLKADOT,-2,2011-10-06 19:36:00,2.95,12679,France,OFFICE MUG WARMER POLKADOT,-5.9,2011,10,2011-10,2011Q4,19:36:00,19,36,Thursday,Evening,False,False,False,True
C569981,22314,OFFICE MUG WARMER CHOC+BLUE,-2,2011-10-06 19:36:00,2.95,12679,France,OFFICE MUG WARMER CHOC+BLUE,-5.9,2011,10,2011-10,2011Q4,19:36:00,19,36,Thursday,Evening,False,False,False,True
C569984,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,-1,2011-10-06 19:50:00,7.95,17231,United Kingdom,WALL MIRROR RECTANGLE DIAMANTE PINK,-7.95,2011,10,2011-10,2011Q4,19:50:00,19,50,Thursday,Evening,False,False,False,True
C569985,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,2011-10-06 19:51:00,4.95,15365,United Kingdom,RETROSPOT TEA SET CERAMIC 11 PC ,-14.850000000000001,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,21915,RED  HARMONICA IN BOX ,-12,2011-10-06 19:51:00,1.25,15365,United Kingdom,RED  HARMONICA IN BOX ,-15.0,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,21495,SKULLS AND CROSSBONES WRAP,-25,2011-10-06 19:51:00,0.42,15365,United Kingdom,SKULLS AND CROSSBONES WRAP,-10.5,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,20727,LUNCH BAG  BLACK SKULL.,-10,2011-10-06 19:51:00,1.65,15365,United Kingdom,LUNCH BAG  BLACK SKULL.,-16.5,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,20725,LUNCH BAG RED RETROSPOT,-10,2011-10-06 19:51:00,1.65,15365,United Kingdom,LUNCH BAG RED RETROSPOT,-16.5,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,16161U,WRAP SUKI AND FRIENDS,-25,2011-10-06 19:51:00,0.42,15365,United Kingdom,WRAP SUKI AND FRIENDS,-10.5,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,23254,CHILDRENS CUTLERY DOLLY GIRL ,-4,2011-10-06 19:51:00,4.15,15365,United Kingdom,CHILDRENS CUTLERY DOLLY GIRL ,-16.6,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,84879,ASSORTED COLOUR BIRD ORNAMENT,-16,2011-10-06 19:51:00,1.69,15365,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,-27.04,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,2011-10-06 19:51:00,1.25,15365,United Kingdom,SET OF 3 BUTTERFLY COOKIE CUTTERS,-15.0,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,84375,SET OF 20 KIDS COOKIE CUTTERS,-12,2011-10-06 19:51:00,2.1,15365,United Kingdom,SET OF 20 KIDS COOKIE CUTTERS,-25.200000000000003,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,71053,WHITE METAL LANTERN,-8,2011-10-06 19:51:00,3.75,15365,United Kingdom,WHITE METAL LANTERN,-30.0,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,23338,EGG FRYING PAN RED ,-6,2011-10-06 19:51:00,2.08,15365,United Kingdom,EGG FRYING PAN RED ,-12.48,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,23335,EGG FRYING PAN IVORY ,-6,2011-10-06 19:51:00,2.08,15365,United Kingdom,EGG FRYING PAN IVORY ,-12.48,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,23256,CHILDRENS CUTLERY SPACEBOY ,-4,2011-10-06 19:51:00,4.15,15365,United Kingdom,CHILDRENS CUTLERY SPACEBOY ,-16.6,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,23255,CHILDRENS CUTLERY CIRCUS PARADE,-4,2011-10-06 19:51:00,4.15,15365,United Kingdom,CHILDRENS CUTLERY CIRCUS PARADE,-16.6,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
C569985,23239,SET OF 4 KNICK KNACK TINS POPPIES,-6,2011-10-06 19:51:00,4.15,15365,United Kingdom,SET OF 4 KNICK KNACK TINS POPPIES,-24.900000000000002,2011,10,2011-10,2011Q4,19:51:00,19,51,Thursday,Evening,False,False,False,True
